label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-69,25.0799,25.0799,26.0192,26.0192,26.0192,26.0,25.02,26.0192,25.0799,26.1725,25.318,24.1868,24.3311,23.5372,23.3452,24.5153,23.3452,21.587,21.3776,21.3776,22.561,21.2132,20.2237,21.2132,21.3776,22.0907,0.0,21.095,21.095,21.095,19.105,19.0263,20.025,20.025,20.0,19.0,20.0998,19.105,18.0278,19.0263,19.0263,18.1108,19.2354,20.0998,19.4165,19.2354,18.4391,18.4391,20.3961
fall,6,-66,22.561,23.5372,24.0416,24.3516,23.4094,22.4722,23.4094,21.9317,21.9317,22.3607,23.2594,21.9317,22.8254,21.4709,20.2485,22.8254,21.9545,19.2354,20.2485,19.7231,18.868,19.2354,17.8885,17.4929,19.7231,18.7883,0.0,17.8885,18.7883,18.7883,18.0278,16.1555,17.4642,16.5529,17.088,16.7631,16.4924,17.2627,16.4924,16.4924,16.4924,17.4642,17.2627,17.2627,16.1245,17.1172,16.0312,17.1172,16.1245
fall,6,-68,23.3452,21.2603,23.4307,23.8537,23.8537,20.8087,21.6333,19.4165,19.7231,20.5913,21.095,21.9545,21.4709,19.2354,19.2354,20.2485,17.8885,19.2354,17.8885,18.3848,17.8885,17.4642,17.0,17.0,18.3576,16.1245,0.0,17.8885,15.8114,15.2643,18.0278,16.6433,17.0,17.8045,15.0,15.5563,18.0278,16.4012,15.5563,15.6205,14.8661,17.0294,16.4012,17.6918,18.4391,17.0294,17.0294,16.9706,17.6918
fall,6,-68,22.8254,24.5967,23.4094,23.4094,23.0868,23.0868,22.4722,23.4094,22.8035,21.8403,22.561,23.5372,22.561,22.3607,20.3961,21.587,21.587,18.4391,19.2354,19.4165,19.4165,19.2354,17.4642,18.4391,18.4391,18.9737,0.0,17.72,17.72,18.6815,16.7631,16.7631,18.0278,17.088,17.088,16.5529,17.0,17.4929,15.6525,17.4929,17.4929,17.4929,18.0278,16.6433,18.0278,18.6011,18.4391,18.6011,17.8045
fall,6,-69,27.2947,26.0768,27.0185,28.0,27.074,26.0192,26.0768,26.0768,26.1725,25.4951,25.318,25.318,24.3311,23.5372,22.3607,21.3776,23.3452,21.3776,20.3961,21.3776,21.3776,20.3961,19.2354,20.3961,20.2237,20.025,0.0,19.2354,18.1108,21.2132,17.0294,18.1108,19.0,19.0263,18.0278,18.1108,18.2483,18.2483,19.105,19.105,20.2237,18.2483,20.2237,20.3961,21.587,20.8806,18.6815,20.6155,21.8403
fall,6,-69,7.2111,8.0623,9.2195,8.6023,9.8489,8.9443,6.7082,8.0623,8.2462,7.6158,7.6158,7.6158,8.2462,8.544,8.2462,7.6158,7.6158,7.2801,7.6158,7.2801,6.7082,7.2801,6.3246,7.2801,7.0711,7.2801,0.0,6.7082,6.7082,6.3246,6.4031,5.831,6.7082,5.831,5.831,5.831,6.4031,6.4031,6.4031,6.4031,6.4031,6.4031,6.4031,6.4031,7.0711,6.4031,6.4031,6.4031,7.0711
fall,6,-68,21.3776,21.095,21.095,23.0868,21.0238,22.0,21.0238,21.095,21.0238,19.2354,20.025,21.095,19.105,19.2354,19.2354,19.105,18.1108,16.1245,17.1172,18.2483,16.4924,16.2788,17.1172,16.0312,17.1172,16.0312,0.0,17.0294,15.0,16.0312,15.0333,15.0333,15.0,15.0,15.0333,14.1421,15.2971,15.5242,14.5602,15.5242,15.5242,15.8114,14.8661,15.8114,15.8114,15.8114,16.1555,16.1555,14.8661
fall,6,-68,24.2074,24.8395,24.7588,25.4558,24.7588,24.7588,24.0832,22.8035,23.6008,23.6008,23.4307,24.2074,23.8537,23.0217,21.6333,21.6333,22.2036,19.4165,20.8087,21.095,20.2485,20.2485,17.2047,19.4165,20.0,19.2094,0.0,17.8045,18.6011,19.8494,17.6918,17.8045,17.8045,17.6918,16.9706,17.6918,17.0294,17.8045,17.2047,17.8045,18.0278,16.6433,18.868,18.3576,18.868,18.3576,18.3576,17.4929,19.4165
fall,6,-71,24.5967,22.8473,24.0416,24.3516,22.561,23.0868,22.8035,23.7697,22.8035,21.3776,22.561,21.2132,22.3607,22.2036,20.2237,21.2132,20.0998,18.2483,18.1108,17.1172,18.1108,17.2627,17.2627,16.2788,18.1108,17.2627,0.0,16.4924,17.4642,17.4642,14.8661,15.5242,15.8114,15.2315,15.2315,14.7648,13.8924,15.2643,15.2643,14.4222,15.8114,15.0,16.4012,17.2047,15.5563,16.2788,14.8661,15.6205,16.2788
fall,6,-70,26.1725,25.318,26.4764,25.7099,25.0,24.0416,24.3516,21.5407,23.4094,22.4722,22.8473,22.8473,23.2594,21.4709,20.1246,22.3607,18.7883,18.7883,19.2354,17.4642,17.4642,17.4642,15.2315,16.5529,16.5529,15.8114,0.0,14.8661,14.8661,14.8661,14.1421,12.6491,13.3417,13.1529,14.1421,13.0384,13.0,14.0357,12.0,13.1529,13.1529,14.1421,15.2971,14.1421,14.8661,14.8661,14.5602,14.8661,15.5242
