label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
assault,6,-72,9.8489,9.8489,10.8167,10.8167,10.2956,10.8167,12.2066,11.4018,10.8167,12.0416,12.0416,12.0416,12.0416,12.7279,12.0416,12.8062,12.0416,10.6301,12.7279,12.8062,12.0416,12.7279,12.7279,12.8062,14.1421,14.1421,0.0,12.7279,13.4536,13.4536,13.4536,12.7279,14.1421,14.1421,13.4536,13.4536,14.1421,14.8661,14.8661,14.1421,14.2127,15.0,16.4012,17.0294,15.6205,17.0294,16.4012,17.0294,17.2047
assault,6,-71,11.1803,11.4018,12.6491,12.3693,11.7047,12.6491,13.0,13.0,13.4164,13.0,13.8924,13.4164,14.5602,10.8167,13.4164,15.2643,14.4222,13.8924,12.53,14.4222,14.4222,13.0384,12.2066,14.2127,15.0,15.8114,0.0,15.8114,14.4222,15.8114,12.53,15.2643,15.0,15.0,15.2643,15.2643,15.2643,15.6525,14.4222,15.2643,15.2643,15.6525,16.1245,16.6433,16.6433,17.0,15.6525,16.1245,16.1245
assault,6,-71,11.4018,11.3137,11.3137,12.0416,12.0416,12.0416,13.4536,12.0416,12.0416,12.2066,12.8062,12.8062,13.6015,14.2127,14.4222,14.2127,13.6015,13.0384,14.4222,13.6015,14.4222,13.8924,12.2066,13.8924,14.7648,15.2643,0.0,14.4222,14.4222,14.7648,14.4222,14.7648,14.4222,15.2643,14.4222,15.2643,15.2643,15.8114,16.4012,15.6205,16.4012,14.2127,17.0294,16.4012,15.6205,17.0294,17.0294,16.4012,17.0294
assault,6,-71,11.1803,11.1803,13.0384,13.0384,13.0384,13.0384,13.1529,13.1529,13.0384,13.0384,15.0,14.0,14.0357,14.0,15.0,16.0312,16.0,15.0333,15.0333,16.0,16.0,16.0312,16.0312,16.1245,16.1245,17.1172,0.0,16.0312,17.0294,17.1172,16.0,16.0312,17.0294,17.1172,17.0294,18.0,17.0,18.0,17.0294,18.0,19.0,18.0,18.0,19.0,18.0278,20.025,19.0263,20.025,20.025
assault,6,-72,10.8167,12.53,12.0416,12.0416,12.0416,11.4018,12.7279,12.0416,12.0416,12.0416,12.7279,12.7279,13.4536,12.7279,12.0416,12.8062,12.8062,12.0416,12.8062,11.4018,12.2066,12.2066,11.4018,12.2066,12.2066,12.2066,0.0,12.2066,12.8062,12.8062,13.6015,12.8062,12.8062,13.6015,12.0416,13.4536,12.7279,13.4536,12.0416,12.0416,12.7279,12.7279,14.1421,14.1421,14.1421,13.4536,12.8062,13.4536,14.2127
assault,6,-72,10.6301,9.2195,10.6301,9.434,10.0,8.6023,12.0416,11.6619,12.2066,10.8167,12.8062,14.2127,15.2643,12.2066,12.53,13.8924,13.8924,13.0384,12.53,12.53,12.2066,12.2066,13.4164,13.8924,15.2643,12.2066,0.0,13.8924,14.2127,14.4222,13.6015,13.0384,11.4018,12.2066,11.1803,14.8661,14.4222,14.4222,16.1245,14.2127,12.8062,12.7279,14.8661,14.2127,13.4536,13.4536,16.9706,15.6205,14.8661
assault,6,-72,12.2066,12.2066,13.0384,11.6619,11.6619,11.1803,13.0,12.53,11.1803,12.53,13.4164,13.4164,14.3178,13.6015,14.3178,13.9284,14.8661,12.6491,13.9284,13.6015,14.3178,14.5602,13.6015,13.9284,14.8661,14.5602,0.0,13.6015,14.3178,15.5242,13.6015,13.6015,14.5602,14.5602,14.5602,14.5602,13.6015,15.2315,15.2315,16.1555,15.6525,13.9284,16.1555,15.2315,14.7648,15.6525,14.7648,14.7648,15.6525
assault,6,-70,11.7047,10.7703,12.3693,11.7047,12.1655,12.1655,12.1655,13.1529,12.1655,13.1529,13.1529,13.0384,13.0384,14.0357,13.0,15.0,14.0,13.0,14.0357,14.0357,14.0357,14.1421,14.0,14.0357,14.0357,15.0,0.0,15.0333,15.0333,15.0333,15.0,14.0357,15.0333,15.0333,14.0,15.0333,14.0,15.0333,15.0333,15.0333,15.0333,15.0,16.0,16.0312,16.1245,16.1245,16.1245,16.1245,17.0294
assault,6,-72,12.0416,12.7279,12.0416,12.0416,12.0416,14.2127,12.8062,12.0416,13.0384,12.2066,13.0384,13.8924,14.4222,13.8924,12.53,14.3178,13.8924,11.6619,13.8924,13.0,13.4164,14.3178,13.8924,13.8924,13.4164,13.8924,0.0,13.8924,13.0384,14.7648,12.53,13.4164,13.8924,13.8924,13.0384,13.6015,12.8062,14.2127,13.6015,13.6015,15.0,13.4536,14.8661,15.6205,16.2788,16.2788,15.5563,15.5563,16.2788
assault,6,-72,11.0,11.0,12.0416,12.0,12.0416,12.0416,11.0,13.0,13.0384,12.1655,14.1421,13.1529,13.1529,14.1421,14.3178,14.1421,13.6015,14.1421,14.5602,13.3417,13.6015,14.5602,15.2971,14.8661,14.8661,14.5602,0.0,15.5242,15.5242,15.5242,15.2971,15.8114,15.8114,14.8661,15.8114,14.5602,14.5602,15.2971,14.5602,15.5242,15.5242,16.2788,16.2788,16.4924,16.1245,16.2788,16.1245,17.4642,17.2627
assault,6,-70,15.6205,15.0,15.6205,15.6205,14.4222,15.0,15.2643,15.2643,16.6433,15.6525,16.1245,16.5529,17.8885,16.5529,17.4642,17.4642,17.4642,17.4642,18.0278,17.088,18.0278,18.0278,16.1555,16.7631,17.72,18.0278,0.0,18.0278,17.088,18.9737,18.0278,18.0278,18.0278,18.3848,17.088,18.3848,17.0,17.8885,18.3848,18.3848,17.8885,18.7883,18.7883,18.7883,19.2354,18.7883,18.868,19.2354,19.2354
assault,6,-72,12.0416,12.0416,13.0384,13.0384,13.0,13.0,14.0,13.0384,13.0384,12.0416,14.0,15.0333,15.0333,14.0357,14.3178,15.1327,15.1327,13.1529,14.3178,14.5602,15.5242,14.5602,15.2971,14.3178,14.8661,16.2788,0.0,15.5242,15.5242,15.5242,15.2971,16.2788,15.5242,16.4924,15.2971,14.5602,15.2971,16.1245,15.1327,14.1421,17.4642,16.2788,17.1172,17.1172,17.1172,17.2627,17.1172,18.1108,18.1108
assault,6,-71,12.3693,12.3693,12.6491,13.9284,13.0,14.5602,13.9284,13.9284,14.3178,13.4164,15.6525,14.7648,16.1245,16.1245,15.2643,15.8114,15.2643,15.2643,14.4222,15.2643,15.0,15.6205,14.4222,15.0,15.0,15.8114,0.0,15.8114,15.8114,15.8114,15.2643,15.2643,16.6433,15.8114,15.2643,16.1245,15.6525,16.1245,15.6525,15.6525,16.1555,16.5529,16.5529,16.1555,17.088,17.088,17.088,18.0278,16.7631
assault,6,-72,10.6301,9.434,10.0,13.4164,11.1803,9.4868,15.2643,12.53,11.6619,12.53,15.6525,12.53,15.2315,15.8114,13.0,15.2315,13.0,13.9284,14.3178,13.1529,14.3178,14.1421,15.2971,14.0,14.3178,15.5242,0.0,15.2971,15.2971,15.1327,13.1529,14.0357,14.0357,15.0,14.3178,17.2627,22.0907,14.3178,15.1327,16.4924,17.2627,14.3178,15.8114,14.3178,15.2971,17.2627,16.0312,17.1172,19.2354
assault,6,-72,8.0623,8.544,8.0623,8.544,8.544,9.8489,9.4868,9.4868,9.4868,9.4868,10.4403,11.4018,10.4403,10.4403,10.198,11.1803,12.1655,10.198,11.1803,11.1803,11.0454,11.1803,11.1803,12.0416,12.0416,12.1655,0.0,12.1655,12.1655,13.0384,11.0454,12.0416,12.1655,13.0384,11.0454,13.1529,12.3693,13.3417,13.1529,13.1529,13.3417,13.1529,14.5602,13.3417,12.3693,14.3178,13.6015,14.5602,14.5602
assault,6,-73,9.8489,9.4868,10.4403,10.4403,10.4403,10.4403,10.198,10.198,11.4018,10.198,11.1803,11.1803,11.1803,12.0416,11.0454,12.0416,12.0416,12.0,11.0454,12.0416,11.0454,13.0,11.0,12.0,13.0,13.0384,0.0,13.0,13.0,12.0416,13.0384,12.0,13.0,13.0384,12.0,12.0,12.0416,12.0416,12.0,12.0416,13.0,13.0,13.0384,13.0384,13.0384,14.0357,13.1529,14.0357,14.0357
assault,6,-72,13.9284,13.9284,15.2315,14.3178,15.2315,14.3178,14.3178,15.2643,14.7648,15.0,15.8114,17.2047,16.4012,16.4012,16.4012,15.8114,16.4012,15.8114,16.4012,17.0294,16.2788,17.6918,15.5563,16.2788,16.9706,16.2788,0.0,15.5563,17.6918,16.9706,16.2788,15.5563,16.9706,16.2788,16.2788,17.0294,17.8045,16.4012,16.2788,17.0294,16.4012,17.8045,17.2047,17.8045,17.2047,18.6011,18.3576,18.6011,18.6011
assault,6,-70,16.4012,16.4012,17.6918,17.0294,16.2788,16.9706,17.0294,17.6918,17.0294,17.0294,18.4391,18.4391,18.4391,17.8045,17.8045,18.6011,17.0294,17.8045,18.0278,18.6011,18.0278,17.2047,17.2047,17.2047,19.4165,17.8045,0.0,17.8045,18.0278,17.8045,17.8045,17.2047,19.2094,17.8045,17.2047,17.8045,17.6918,18.3848,17.6918,18.4391,17.6918,18.3848,19.105,18.3848,19.105,19.105,19.8494,18.4391,18.4391
assault,6,-71,16.1245,16.0312,15.0333,18.0278,15.0333,18.1108,16.0312,16.0312,17.0294,16.1245,17.1172,18.2483,17.4642,17.2627,17.4642,16.4924,17.4642,16.4924,17.72,16.7631,16.4924,17.4642,16.7631,16.7631,16.1555,17.4642,0.0,17.72,16.2788,18.0278,16.4924,16.4924,17.4642,16.7631,17.2627,16.1245,17.1172,17.2627,16.2788,16.4924,17.1172,16.1245,18.1108,17.1172,18.1108,17.0294,17.0294,18.0278,18.0278
