label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
normal,6,-75,18.1108,20.0998,21.095,22.0227,21.0,22.0227,23.0868,21.0238,23.1948,20.2237,20.2237,23.5372,22.561,22.8035,22.561,21.587,22.1359,19.6469,20.6155,19.9249,19.3132,18.9737,18.0278,21.1896,19.3132,20.6155,0.0,19.9249,18.6815,18.6815,18.9737,16.7631,16.7631,18.4391,16.4924,17.2627,17.0294,16.1245,13.1529,17.1172,16.0312,15.1327,17.1172,15.0,16.0312,17.0294,16.0312,16.0,15.1327
normal,6,-76,19.8494,19.2094,20.0,21.2132,21.6333,21.4009,20.8087,20.5913,19.7231,20.6155,22.3607,21.9317,24.3516,21.4709,20.8806,21.1896,22.1359,19.9249,19.9249,18.9737,17.72,18.0278,16.4924,17.72,18.6815,16.7631,0.0,15.8114,15.8114,16.7631,15.2643,14.3178,14.3178,12.53,13.4164,13.8924,13.4164,11.4018,11.6619,13.6015,10.6301,11.3137,11.3137,11.4018,12.8062,11.4018,11.6619,11.6619,12.083
normal,6,-76,16.5529,18.6815,18.9737,17.72,17.72,17.72,20.6155,18.2483,20.2237,20.0998,20.0998,22.0,22.2036,20.0,19.0263,18.0278,19.0263,19.0,18.0278,18.0278,19.0263,19.105,16.0312,18.0278,18.1108,17.0294,0.0,17.1172,18.0278,19.0263,16.0312,15.0,16.0,15.0333,14.0357,14.1421,13.1529,14.5602,14.3178,14.3178,14.8661,13.9284,15.2971,14.3178,15.6525,15.2315,14.7648,13.4164,15.2315
normal,6,-79,17.0,17.0294,18.1108,16.1245,17.2627,17.72,17.2627,17.2627,17.2627,18.4391,18.0278,18.0278,18.0278,17.088,15.8114,17.088,16.1555,15.5242,15.8114,15.6525,14.7648,14.8661,13.0,14.8661,13.9284,15.2315,0.0,11.7047,10.7703,13.3417,13.3417,11.4018,11.0454,11.1803,12.0,10.0,10.0499,10.0499,9.4868,9.2195,10.198,9.4868,11.1803,11.7047,9.8489,9.8489,8.6023,10.0,8.6023
normal,6,-76,18.0278,19.0263,19.0,21.095,19.0263,20.025,19.105,21.0238,21.3776,21.095,21.3776,20.2237,21.3776,20.8806,22.0907,20.6155,21.587,20.2485,19.9249,20.6155,19.4165,20.2485,18.4391,18.4391,18.6815,16.2788,0.0,17.2627,17.1172,18.2483,16.1245,15.0333,14.3178,15.1327,16.0312,14.1421,14.1421,14.0357,13.0384,11.0454,14.0,13.0,13.0384,14.3178,12.1655,12.3693,12.0416,12.1655,10.4403
normal,6,-76,14.5602,15.5242,17.2627,16.4924,14.1421,16.0312,16.0312,16.0312,16.0312,15.0,18.0,18.0278,17.1172,18.0278,18.0278,19.105,16.1245,16.0312,16.1245,16.2788,16.4924,16.2788,14.1421,15.2971,15.2971,15.0333,0.0,14.3178,16.0312,15.2971,14.1421,14.1421,15.2971,13.6015,12.1655,14.0357,14.0,14.0357,12.3693,13.1529,13.1529,12.0416,14.0,13.0384,13.0384,13.0,13.1529,14.0357,11.0
normal,6,-75,20.1246,19.2354,21.0238,20.5913,21.9545,19.7231,21.4709,22.4722,21.6333,22.2036,24.4131,22.0227,22.0227,21.9317,22.6274,21.9317,22.0227,19.105,20.5183,20.6155,20.5183,21.4009,18.3848,19.8494,20.5183,20.5183,0.0,20.6155,19.105,18.4391,18.6011,17.4929,17.8045,17.8045,17.2047,17.8045,18.0278,17.2047,17.4929,16.5529,17.8885,17.4929,18.7883,16.1555,16.7631,16.7631,16.7631,15.8114,14.5602
normal,6,-75,20.6155,21.0238,21.9545,23.7065,21.4709,22.8254,21.095,22.4722,22.8035,22.8035,23.0217,24.2074,25.0,22.8035,23.4307,24.0416,22.0227,21.9317,19.8494,21.9317,20.5183,20.5183,19.8494,21.2603,20.5183,19.799,0.0,19.2094,19.8494,20.6155,18.4391,19.8494,18.0278,20.2485,17.2047,18.4391,16.6433,17.4929,18.0278,18.3576,18.3576,18.7883,18.7883,17.088,17.4642,17.72,17.088,17.088,17.72
normal,6,-76,18.0278,19.6977,20.5913,22.8254,18.3848,20.6155,19.9249,20.8806,20.8806,19.3132,21.1896,20.8806,20.6155,21.8403,22.8035,19.6469,20.6155,18.1108,18.1108,17.1172,19.105,16.0,16.2788,16.4924,19.4165,18.4391,0.0,15.2971,14.5602,16.2788,14.5602,15.5242,16.2788,14.5602,15.5242,13.6015,13.6015,14.3178,13.4164,15.2643,15.0,11.4018,14.3178,13.0384,14.2127,13.6015,12.2066,14.2127,12.8062
normal,6,-76,19.4165,20.3961,19.2354,21.2132,18.2483,21.2132,20.025,19.0263,19.0263,20.025,23.0,22.0227,21.0238,21.0238,22.0907,21.0238,20.2237,18.0,19.4165,19.2354,19.2354,19.2354,17.1172,17.4642,19.2354,19.105,0.0,18.2483,17.0294,18.0278,16.0312,17.1172,16.1245,16.1245,16.0312,18.0278,17.0,16.0,16.1245,15.1327,16.4924,14.1421,16.1245,14.1421,14.1421,15.5242,13.6015,14.5602,15.2971
