label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-74,18.7883,19.2354,19.2354,21.095,20.0,20.8087,20.8087,20.8087,20.6155,19.8494,19.8494,22.6716,19.799,19.8494,19.105,21.9317,20.6155,21.2132,17.6918,19.2094,19.2094,18.4391,17.0294,17.6918,17.8045,18.3848,0.0,17.8045,19.105,16.2788,19.4165,14.8661,17.8045,16.2788,16.4012,16.4012,17.4929,17.0,15.8114,17.8045,18.3576,17.0,17.8885,16.1245,16.5529,18.0278,16.7631,18.3848,17.4642
fall,6,-78,12.0,13.0384,12.0,13.3417,12.3693,11.4018,13.3417,13.6015,13.0,10.4403,13.0,13.0,13.0,12.53,10.7703,12.083,12.53,10.8167,10.8167,11.6619,11.6619,11.6619,9.8489,11.6619,11.4018,12.53,0.0,11.4018,9.434,10.8167,11.1803,9.434,10.0,11.6619,10.7703,8.6023,8.9443,10.4403,8.544,9.4868,10.4403,8.544,10.198,10.198,10.198,10.198,9.0554,10.0,10.0499
fall,6,-74,16.1555,16.5529,17.088,18.6815,16.7631,18.6815,16.7631,16.4924,18.6815,17.2627,18.2483,19.105,19.2354,19.105,19.105,20.0998,19.105,18.1108,19.0263,20.025,20.0,20.0,19.0,20.025,20.0,20.025,0.0,20.0,20.0,20.0998,20.0998,20.025,20.025,19.105,20.0998,18.2483,19.2354,21.2132,21.2132,20.0998,21.2132,19.4165,21.3776,20.2237,21.3776,20.2237,20.6155,20.6155,20.3961
fall,6,-72,15.8114,17.6918,17.6918,20.5183,14.2127,21.9545,21.2132,17.4929,14.8661,16.1245,20.6155,16.0312,20.2485,19.799,19.7231,15.2315,28.7924,13.0,21.1896,15.2315,14.3178,20.2237,17.0,15.2971,14.7648,13.9284,0.0,21.3776,16.1555,19.3132,14.8661,13.6015,21.587,12.0416,18.4391,13.3417,9.8489,17.1172,14.3178,17.2047,13.0,14.3178,16.1245,10.0,17.0294,12.6491,13.4536,18.3576,17.088
fall,6,-71,25.4951,28.2843,27.4591,30.1496,28.1603,29.1548,26.0192,27.0,28.0,27.0185,30.0167,31.0,29.0689,29.0689,27.074,27.1662,28.1603,26.0768,27.4591,26.3059,25.4951,25.318,24.5153,27.1662,26.3059,26.0768,0.0,24.3311,25.1794,25.318,23.1948,23.0868,24.0832,24.0832,22.0227,23.0868,22.0227,22.0227,21.0238,21.0238,22.0227,21.0,23.0217,21.095,22.0907,20.0998,19.4165,20.2237,18.2483
fall,6,-73,30.5287,30.4138,30.4138,31.7805,30.4631,29.5466,31.0161,29.4109,29.1204,28.7924,29.4109,29.4109,29.1204,30.0832,28.8617,30.0832,27.2029,24.7386,26.4764,24.7386,24.7386,25.7099,23.5372,26.2488,24.3516,23.0868,0.0,21.8403,23.4094,20.8806,20.6155,18.7883,21.9317,19.9249,19.3132,19.2354,18.868,18.3576,17.4929,17.8045,17.8045,16.4012,17.0294,15.8114,16.4012,17.0294,14.8661,15.5563,14.8661
fall,6,-75,18.9737,19.3132,20.6155,19.9249,21.0238,18.7883,18.7883,17.0,18.3576,18.0278,18.868,18.868,19.2094,17.2047,18.0278,18.0278,16.6433,15.2643,17.8045,16.6433,16.4012,16.4012,14.2127,15.6205,15.0,15.8114,0.0,14.4222,15.2643,15.2643,14.7648,14.7648,16.1245,13.0,13.9284,13.9284,15.2315,14.8661,14.5602,14.8661,12.6491,14.3178,14.3178,15.8114,14.3178,15.5242,15.1327,14.0357,15.1327
fall,6,-76,13.9284,14.3178,15.2315,14.3178,15.2315,16.1245,15.2315,14.3178,15.6525,14.7648,16.6433,13.8924,15.0,15.2643,15.0,15.8114,15.0,15.2643,15.0,15.0,14.8661,15.0,14.2127,15.0,14.2127,15.8114,0.0,14.7648,14.4222,14.4222,14.4222,13.0384,14.4222,13.6015,13.4164,14.7648,14.7648,15.6525,14.4222,14.3178,14.3178,14.7648,13.4164,14.3178,14.3178,14.3178,15.2315,14.3178,14.3178
fall,6,-76,19.2354,18.3576,19.4165,18.0278,18.4391,17.6918,17.0294,16.9706,16.2788,15.6205,19.105,16.9706,17.2047,17.8045,15.0,16.4012,16.4012,15.6205,16.6433,15.0,14.4222,15.8114,15.0,15.6205,17.2047,13.4536,0.0,13.0384,14.2127,14.2127,14.1421,13.6015,13.6015,13.6015,12.0416,12.7279,13.4536,12.8062,12.7279,12.7279,12.7279,12.8062,12.8062,12.7279,12.0416,13.6015,12.2066,12.8062,12.2066
fall,6,-73,21.4009,20.5183,22.6274,25.4558,24.8395,22.0227,24.2074,23.6008,24.2074,22.8254,24.5967,22.4722,20.2485,20.2485,18.868,20.2485,21.4709,19.6977,19.3132,20.1246,21.3776,20.1246,20.1246,16.7631,19.9249,22.4722,0.0,15.8114,18.9737,17.4642,16.4012,15.8114,16.4012,20.1246,21.095,14.3178,30.4138,17.8885,17.4642,15.6205,13.6015,15.8114,19.105,16.2788,14.8661,17.2047,15.6205,12.7279,13.4536
